customer_id,transaction_amount,transaction_gap,spending_variability,loyalty_score,high_churn_risk,transaction_trend_score,plan_type,is_downgraded,is_upgraded,total_transactions,premium_ratio,standard_ratio,basic_ratio,churn
CUST_11,48.4436268577103,inf,0.7760466530613268,0.0,0,0.0,Basic,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_11,419.63025905098095,2.935483870967742,0.7760466530613268,4836.763487723143,1,0.0,Premium,0,1,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_11,94.9142168347144,1.5423728813559323,0.7760466530613268,11072.099353953645,1,0.0,Premium,1,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_11,279.121065705999,1.011111111111111,0.7760466530613268,25263.27505348214,1,54.02788841821359,Standard,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_11,147.167609503512,0.7583333333333333,0.7760466530613268,39571.07111811666,1,-24.121058242508155,Standard,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_11,281.633485730586,0.6026490066225165,0.7760466530613268,63969.14993873631,1,24.155676366115188,Standard,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_11,131.388184855567,0.5027624309392266,0.7760466530613268,84605.33972852386,1,-38.91271025033819,Premium,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_11,17.0528094285804,0.42924528301886794,0.7760466530613268,100300.82222971394,1,-15.188068671582016,Basic,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
CUST_11,29.9571131362954,0.37448559670781895,0.7760466530613268,117393.97805941959,1,-88.25400891994238,Standard,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
CUST_11,354.792351096212,0.3333333333333333,0.7760466530613268,164173.16572021434,1,-26.397834404762875,Basic,0,1,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
CUST_11,57.9387387189907,0.2993421052631579,0.7760466530613268,188686.66537314033,1,2.1022871561274314,Premium,1,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
CUST_11,242.001167682477,0.27245508982035926,0.7760466530613268,234249.85665098092,1,79.38902501287282,Basic,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
CUST_12,222.587308126607,0.08783783783783784,0.34252782524100367,76866.81707305495,0,0.0,Premium,0,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,321.195888925146,0.08528584817244611,0.34252782524100367,193405.55708474014,1,0.0,Standard,0,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,316.671358699976,0.08310502283105023,0.34252782524100367,314065.9128493811,1,0.0,Basic,0,1,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,332.759879493283,0.08081705150976909,0.34252782524100367,447853.1513619612,1,25.23876689488202,Standard,1,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,324.785446321095,0.078719723183391,0.34252782524100367,584935.9543634732,1,21.13891852489661,Standard,0,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,470.712818298229,0.07666385846672283,0.34252782524100367,786867.3249129889,1,44.633931393479656,Premium,0,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,325.211227036753,0.07477403451109285,0.34252782524100367,938681.8063462084,1,25.013727422945294,Premium,0,1,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,471.317756300497,0.07291666666666667,0.34252782524100367,1158660.5402118599,1,48.83751952018753,Premium,1,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,453.621814558471,0.07114933541829555,0.34252782524100367,1380835.4712117042,1,20.31544229718571,Standard,0,1,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,59.3812206749391,0.06951871657754011,0.34252782524100367,1439134.1121438034,1,-22.731450020361592,Premium,1,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,344.673318974015,0.06791044776119402,0.34252782524100367,1627170.0567093582,1,-68.26090790467566,Premium,0,0,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_12,423.988902375033,0.06642335766423357,0.34252782524100367,1857220.8358347134,1,-70.35122597862232,Basic,0,1,12,0.5,0.3333333333333333,0.16666666666666666,0
CUST_13,148.108839638966,0.11957950065703023,0.5500357197296977,37570.27565508438,0,0.0,Standard,0,1,12,0.5,0.25,0.25,0
CUST_13,318.181994922143,0.1148989898989899,0.5500357197296977,123100.78032413278,1,0.0,Basic,1,0,12,0.5,0.25,0.25,0
CUST_13,403.705655888576,0.11097560975609756,0.5500357197296977,237799.04072291392,1,0.0,Standard,0,1,12,0.5,0.25,0.25,0
CUST_13,377.801228304021,0.10693301997649823,0.5500357197296977,353958.6195531346,1,54.613530016486834,Premium,0,0,12,0.5,0.25,0.25,0
CUST_13,212.182661686599,0.10329171396140749,0.5500357197296977,428747.57172263623,1,39.23377253833769,Basic,0,0,12,0.5,0.25,0.25,0
CUST_13,176.993734723979,0.09978070175438597,0.5500357197296977,497640.1310099424,1,-17.16981095584771,Premium,0,0,12,0.5,0.25,0.25,0
CUST_13,220.207073413759,0.09660297239915075,0.5500357197296977,583154.8932135055,1,-81.71756821506719,Premium,1,0,12,0.5,0.25,0.25,0
CUST_13,60.530695729607,0.09352517985611511,0.5500357197296977,621977.8878104478,1,-89.32634033530849,Premium,0,0,12,0.5,0.25,0.25,0
CUST_13,414.964158392793,0.09063745019920319,0.5500357197296977,780668.9156237482,1,-11.879282863073342,Premium,0,1,12,0.5,0.25,0.25,0
CUST_13,200.70882257974,0.08800773694390715,0.5500357197296977,873173.3168999031,1,11.13670114630051,Basic,1,0,12,0.5,0.25,0.25,0
CUST_13,54.7304716252054,0.08544600938967137,0.5500357197296977,918780.944601413,1,35.44532478839889,Premium,0,0,12,0.5,0.25,0.25,0
CUST_13,475.797501999402,0.08310502283105023,0.5500357197296977,1118328.1862002485,1,5.922478111364768,Standard,0,1,12,0.5,0.25,0.25,0
CUST_14,229.738305769377,0.12465753424657534,0.7772647849297956,55902.98773721507,0,0.0,Premium,0,1,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,339.534043477749,0.11957950065703023,0.7772647849297956,144405.41925902094,1,0.0,Basic,1,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,396.912889969331,0.11533586818757921,0.7772647849297956,254106.71791392818,1,0.0,Basic,0,1,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,38.2037924081557,0.11097560975609756,0.7772647849297956,274533.00197739416,1,7.119650712258704,Standard,1,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,444.975049551567,0.10705882352941176,0.7772647849297956,410653.1563332509,1,3.4910944077819295,Standard,0,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,80.0659242058896,0.10329171396140749,0.7772647849297956,449142.6115805344,1,-67.1567455084741,Standard,0,1,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,59.5501113001672,0.09989023051591657,0.7772647849297956,482520.29543250584,1,-31.676606799601956,Standard,1,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,45.6538731184548,0.09660297239915075,0.7772647849297956,513275.0727974171,1,-115.8036372174237,Premium,0,1,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,49.8609025145309,0.09352517985611511,0.7772647849297956,546337.8434075704,1,-68.02997987207658,Basic,0,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,193.392689920499,0.09072781655034895,0.7772647849297956,627840.4149941428,1,-49.280603250689836,Standard,1,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,474.1518029180911,0.08800773694390715,0.7772647849297956,810669.5747496807,1,88.6892477881016,Premium,0,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_14,194.367196910149,0.08552631578947369,0.7772647849297956,903125.5344386849,1,117.80780046926432,Premium,0,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_15,283.618082370544,0.2973856209150327,0.489597036014801,28929.04440179549,0,0.0,Premium,0,0,12,0.3333333333333333,0.4166666666666667,0.25,0
CUST_15,64.4867663300142,0.27002967359050445,0.489597036014801,39103.77800402938,1,0.0,Basic,0,0,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,239.643714577122,0.2493150684931507,0.489597036014801,71509.40853211776,1,0.0,Standard,0,1,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,68.2207789713552,0.2297979797979798,0.489597036014801,86587.95317687267,1,-39.87524893609505,Premium,1,0,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,328.113048036871,0.2136150234741784,0.489597036014801,139739.6994205987,1,15.17603580460144,Standard,0,1,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,295.850694897608,0.19912472647702406,0.489597036014801,194976.47330962203,1,17.405993104692357,Basic,1,0,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,193.686583966615,0.1868583162217659,0.489597036014801,239217.59295870436,1,74.21651117043376,Standard,0,0,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,435.613572812836,0.17567567567567569,0.489597036014801,329660.9397789387,1,48.19555168195183,Basic,0,1,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,481.9790443259,0.1657559198542805,0.489597036014801,437591.84839086235,1,69.84911319991954,Premium,1,0,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,485.240625086743,0.15716753022452504,0.489597036014801,555155.4118954925,1,97.5304858873975,Standard,0,0,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,446.660125712055,0.14918032786885246,0.489597036014801,675699.6508744917,1,81.45482390793978,Standard,0,0,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_15,496.552750098457,0.1421875,0.489597036014801,814862.0345997057,1,52.862383298650684,Premium,0,1,12,0.3333333333333333,0.4166666666666667,0.25,1
CUST_16,281.388599356647,0.049835706462212484,0.4344450620508187,171271.86080841246,0,0.0,Basic,0,1,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,318.405332686279,0.04900376952073236,0.4344450620508187,371272.4439345712,1,0.0,Basic,1,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,317.503459241191,0.04827586206896552,0.4344450620508187,576368.5275235202,1,0.0,Standard,0,1,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,32.2687263673144,0.04749478079331942,0.4344450620508187,606456.2271400475,1,-14.665689981263,Basic,1,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,446.229254106549,0.046762589928057555,0.4344450620508187,905405.93114701,1,-13.825261113244608,Standard,0,1,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,145.916779660755,0.04602933737986849,0.4344450620508187,1015988.3077849466,1,-48.81377185824974,Premium,0,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,183.142591732766,0.04534130543099153,0.4344450620508187,1153927.8231683543,1,17.85185120088093,Standard,0,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,487.453455756422,0.04465161923454367,0.4344450620508187,1502894.7031247828,1,3.4185645724813867,Standard,0,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,272.687219508619,0.04398260028999516,0.4344450620508187,1713818.5069012756,1,53.14475114386477,Basic,0,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,345.518274551401,0.043353978084802285,0.4344450620508187,1980416.0805132377,1,55.061720719395396,Standard,1,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,413.043249032353,0.042723004694835684,0.4344450620508187,2302925.4288202105,1,35.78931932373837,Standard,0,1,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_16,310.573446008537,0.04212962962962963,0.4344450620508187,2558973.87936636,1,20.97528376574735,Standard,1,0,12,0.08333333333333333,0.5833333333333334,0.3333333333333333,0
CUST_17,434.3713058552,0.06946564885496183,0.3996985296916829,189675.47022343733,0,0.0,Standard,0,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,194.467049770244,0.06785980611483967,0.3996985296916829,281090.7449645734,1,0.0,Standard,0,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,493.765303364323,0.0664718772826881,0.3996985296916829,512281.46971899696,1,0.0,Standard,0,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,301.124050522546,0.065,0.3996985296916829,664406.2644390793,1,-26.146459492373936,Basic,0,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,485.258054929156,0.06363636363636363,0.3996985296916829,909949.8810504335,1,44.918650050381245,Standard,0,1,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,420.781065308458,0.06228610540725531,0.3996985296916829,1134596.4460882142,1,14.093251961732221,Standard,1,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,213.261556145456,0.06103286384976526,0.3996985296916829,1263885.1077900054,1,21.65737878765958,Premium,0,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,37.6239933589543,0.059789750328515114,0.3996985296916829,1309250.9737417004,1,-101.41346566719284,Basic,0,1,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,408.321494473738,0.05859626529298133,0.3996985296916829,1547292.1419665671,1,-91.32602113033525,Premium,1,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,498.352050166214,0.0574857864813645,0.3996985296916829,1840145.645841553,1,-29.167189730693963,Premium,0,1,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,386.80383343845,0.0563816604708798,0.3996985296916829,2084281.8094450135,1,103.63512721092235,Premium,1,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_17,426.327221431932,0.05535279805352798,0.3996985296916829,2356650.42436304,1,108.71267684307463,Standard,0,0,12,0.3333333333333333,0.5,0.16666666666666666,1
CUST_18,230.766626301946,0.06099195710455764,0.39726409948093866,114767.93548083447,0,0.0,Basic,0,0,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,307.025570880931,0.05975049244911359,0.39726409948093866,273019.17210317386,1,0.0,Premium,0,1,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,312.882837824369,0.05867182462927144,0.39726409948093866,439798.9930987461,1,0.0,Basic,1,0,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,339.070865840472,0.05752212389380531,0.39726409948093866,627392.6717136967,1,22.2232829699945,Basic,0,1,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,264.880115544877,0.056451612903225805,0.39726409948093866,781619.0461416211,1,14.686069791387013,Basic,1,0,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,284.859606052339,0.05538648813146683,0.39726409948093866,952658.2925590089,1,6.355925405073606,Basic,0,0,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,75.667461940814,0.05439330543933055,0.39726409948093866,1012250.3700591187,1,-55.59534850129032,Standard,0,1,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,313.951680163198,0.0534037558685446,0.39726409948093866,1209331.5062638014,1,-40.39251184222783,Basic,1,0,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,76.8220230375172,0.05244956772334294,0.39726409948093866,1275760.992154171,1,-70.3949037160265,Basic,0,1,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,299.05966655877,0.05155807365439093,0.39726409948093866,1473767.0305221125,1,10.737697703575805,Premium,0,0,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,453.037760301937,0.05066815144766147,0.39726409948093866,1770870.4963823727,1,25.740116956978852,Basic,1,0,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_18,393.98997624316,0.049835706462212484,0.39726409948093866,2040259.3040668473,1,113.27437299372298,Standard,0,1,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0
CUST_19,432.55821728590496,0.11957950065703023,0.7132267098326339,109725.60111819122,0,0.0,Basic,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,464.027936329132,0.1148989898989899,0.7132267098326339,236698.74455436974,1,0.0,Standard,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,234.976520556748,0.11097560975609756,0.7132267098326339,309293.7976069545,1,0.0,Premium,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,171.088289040879,0.10693301997649823,0.7132267098326339,369518.65656465903,1,-35.6318254942463,Standard,0,1,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,47.1730307732453,0.10329171396140749,0.7132267098326339,396398.3129005287,1,-118.88551867355775,Basic,1,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,84.4323198210242,0.09978070175438597,0.7132267098326339,436013.91939730773,1,-138.14483908943942,Standard,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,99.121241355581,0.09660297239915075,0.7132267098326339,481480.55232102954,1,-106.5610256628181,Premium,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,242.241203728807,0.09352517985611511,0.7132267098326339,575892.3508004186,1,-4.573845910910052,Standard,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,104.221619216249,0.09063745019920319,0.7132267098326339,629119.9132066668,1,23.815070777581397,Premium,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,146.50926612566,0.08800773694390715,0.7132267098326339,698415.1773790534,1,43.707582853477604,Basic,0,1,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,69.1115768392944,0.08544600938967137,0.7132267098326339,743888.7334807464,1,-17.658717120701468,Basic,1,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_19,188.492231913557,0.08310502283105023,0.7132267098326339,833643.0103399198,1,-6.9118315703542805,Premium,0,0,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
CUST_2,483.159696206534,0.05149971703452179,0.6095370809911601,284581.0610656485,0,0.0,Premium,0,0,12,0.5833333333333334,0.16666666666666666,0.25,0
CUST_2,57.859335863128095,0.05061179087875417,0.6095370809911601,324250.7398870842,1,0.0,Standard,0,0,12,0.5833333333333334,0.16666666666666666,0.25,0
CUST_2,69.7987350739416,0.049835706462212484,0.6095370809911601,371784.41426807345,1,0.0,Premium,0,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,455.566997018603,0.04900376952073236,0.6095370809911601,660092.1690164059,1,-72.18783505532744,Premium,0,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,334.635919333451,0.04822469528351881,0.6095370809911601,881242.0099187688,1,6.4630804428669535,Premium,0,1,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,264.833330377127,0.04744525547445255,0.6095370809911601,1065035.9995360004,1,74.03641326426282,Premium,1,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,100.578683207508,0.04671457905544148,0.6095370809911601,1147003.6313041367,1,19.470477493735558,Basic,0,1,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,389.815083446946,0.04598281960586155,0.6095370809911601,1422404.7858878018,1,-17.462425732402437,Standard,0,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,448.465401709548,0.04527363184079602,0.6095370809911601,1745157.8320986473,1,-19.36284639419648,Premium,1,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,461.7183751613271,0.0446078431372549,0.6095370809911601,2085173.4590307176,1,99.99182123328922,Basic,0,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,106.031602585381,0.04394012554321584,0.6095370809911601,2190057.0681086057,1,43.498047070779194,Basic,0,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_2,169.411862074,0.043312708234174206,0.6095370809911601,2340426.4737809324,1,-33.61622142388234,Premium,0,0,12,0.5833333333333334,0.16666666666666666,0.25,1
CUST_20,29.2629485221385,0.07109375,0.9787466485187767,12485.524702779096,0,0.0,Premium,0,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,50.0619256549472,0.06941266209000763,0.9787466485187767,34664.970015386454,1,0.0,Basic,0,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,39.9282003288832,0.06796116504854369,0.9787466485187767,53226.62225449745,1,0.0,Premium,0,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,376.647248287993,0.06642335766423357,0.9787466485187767,226461.14740924258,1,31.57071072545068,Standard,0,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,191.531330367777,0.065,0.9787466485187767,320801.4381421449,1,65.21592902920324,Standard,0,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,190.767683389188,0.06359189378057302,0.9787466485187767,418901.0835347921,1,106.6155312564982,Premium,0,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,27.974769416393,0.06228610540725531,0.9787466485187767,441306.7896060848,1,-9.393931849744263,Standard,0,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,448.651350466728,0.06099195710455764,0.9787466485187767,673799.8603331998,1,9.881170714609311,Premium,0,1,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,62.51428555649031,0.05975049244911359,0.9787466485187767,719536.1423505299,1,-36.63430943422446,Premium,1,0,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
CUST_20,128.810546781018,0.05859626529298133,0.9787466485187767,800390.4661540756,1,38.28373327181305,Basic,0,1,12,0.4166666666666667,0.4166666666666667,0.16666666666666666,0
